date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:04:16	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20May%202015%2007:19:28%20GMT	http://ravistheme.com/pinar/html/assets/css/fonts/bootstrap/glyphicons-halflings-regular.eot?1426523004	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/css/fonts/bootstrap/glyphicons-halflings-regulare389.eot	(from http://ravistheme.com/pinar/html/assets/css/styles.css)
11:04:17	114260/114260	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20Apr%202015%2012:38:45%20GMT	http://ravistheme.com/pinar/html/assets/js/helper.js	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/js/helper.js	(from http://ravistheme.com/pinar/html/)
11:04:20	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2019%20May%202015%2007:19:28%20GMT	http://ravistheme.com/pinar/html/assets/css/fonts/bootstrap/glyphicons-halflings-regular.eot?&1426523004	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/css/fonts/bootstrap/glyphicons-halflings-regular3f97.eot	(from http://ravistheme.com/pinar/html/assets/css/styles.css)
11:04:21	18028/18028	---M--	200	added ('OK')	text/plain	date:Tue,%2019%20May%202015%2007:19:34%20GMT	http://ravistheme.com/pinar/html/assets/css/fonts/bootstrap/glyphicons-halflings-regular.woff2?1426523004	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/css/fonts/bootstrap/glyphicons-halflings-regulare389.woff2	(from http://ravistheme.com/pinar/html/assets/css/styles.css)
11:04:24	23424/23424	---M--	200	added ('OK')	application/x-font-woff	date:Tue,%2019%20May%202015%2007:19:25%20GMT	http://ravistheme.com/pinar/html/assets/css/fonts/bootstrap/glyphicons-halflings-regular.woff?1426523004	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/css/fonts/bootstrap/glyphicons-halflings-regulare389.woff	(from http://ravistheme.com/pinar/html/assets/css/styles.css)
11:04:24	108738/108738	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2019%20May%202015%2007:19:37%20GMT	http://ravistheme.com/pinar/html/assets/css/fonts/bootstrap/glyphicons-halflings-regular.svg?1426523004	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/css/fonts/bootstrap/glyphicons-halflings-regulare389.svg	(from http://ravistheme.com/pinar/html/assets/css/styles.css)
11:04:29	45404/45404	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2019%20May%202015%2007:19:31%20GMT	http://ravistheme.com/pinar/html/assets/css/fonts/bootstrap/glyphicons-halflings-regular.ttf?1426523004	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/css/fonts/bootstrap/glyphicons-halflings-regulare389.ttf	(from http://ravistheme.com/pinar/html/assets/css/styles.css)
11:04:30	689177/689177	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20May%202015%2015:43:33%20GMT	http://ravistheme.com/pinar/html/assets/img/gallery/2.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/gallery/2.jpg	(from http://ravistheme.com/pinar/html/)
11:04:35	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2028%20Apr%202015%2012:42:03%20GMT	http://ravistheme.com/pinar/html/assets/css/fonts/FontAwesome/fontawesome-webfont.eot?v=4.3.0	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/css/fonts/FontAwesome/fontawesome-webfonte0a5.eot	(from http://ravistheme.com/pinar/html/assets/css/styles.css)
11:04:38	342664/342664	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20May%202015%2015:40:58%20GMT	http://ravistheme.com/pinar/html/assets/img/gallery/8.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/Chambres/ravistheme.com/pinar/html/assets/img/gallery/8.jpg	(from http://ravistheme.com/pinar/html/)
