date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:00:42	74565/74565	---M--	200	added ('OK')	image/jpeg	etag:%2240878c2-12345-5695cd7ae8600%22	http://nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery03.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery03.jpg	(from http://nayrathemes.com/demo/html/hantus/gallery.html)
11:00:43	62736/62736	---M--	200	added ('OK')	image/jpeg	etag:%2240878c3-f510-5695cd80a1380%22	http://nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery04.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery04.jpg	(from http://nayrathemes.com/demo/html/hantus/gallery.html)
11:00:45	52936/52936	---M--	200	added ('OK')	image/jpeg	etag:%2240878c5-cec8-5695cd8c12e80%22	http://nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery06.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery06.jpg	(from http://nayrathemes.com/demo/html/hantus/gallery.html)
11:00:53	63774/63774	---M--	200	added ('OK')	image/jpeg	etag:%2240878ce-f91e-5695cd93b4080%22	http://nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery07.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery07.jpg	(from http://nayrathemes.com/demo/html/hantus/gallery.html)
11:00:54	122649/122649	---M--	200	added ('OK')	image/jpeg	etag:%2240878c4-1df19-5695cd865a100%22	http://nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery05.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery05.jpg	(from http://nayrathemes.com/demo/html/hantus/gallery.html)
11:00:55	61144/61144	---M--	200	added ('OK')	image/jpeg	etag:%2240878d7-eed8-5695cd9d3d700%22	http://nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery09.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery09.jpg	(from http://nayrathemes.com/demo/html/hantus/gallery.html)
11:00:57	87621/87621	---M--	200	added ('OK')	image/jpeg	etag:%2240878d6-15645-5695cd996ce00%22	http://nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery08.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery08.jpg	(from http://nayrathemes.com/demo/html/hantus/gallery.html)
11:00:58	2433/2433	---M--	200	added ('OK')	application/javascript	etag:%2240879a8-981-5695ff69f5500%22	http://nayrathemes.com/demo/html/hantus/assets/js/map-script.js	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/js/map-script.js	(from http://nayrathemes.com/demo/html/hantus/contact-us.html)
11:01:03	54260/54260	---M--	200	added ('OK')	image/jpeg	etag:%224087918-d3f4-5695cdc17ac80%22	http://nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery11.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery11.jpg	(from http://nayrathemes.com/demo/html/hantus/gallery.html)
11:01:05	55184/55184	---M--	200	added ('OK')	image/jpeg	etag:%224087919-d790-5695cdc91be80%22	http://nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery12.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery12.jpg	(from http://nayrathemes.com/demo/html/hantus/gallery.html)
11:01:05	79469/79469	---M--	200	added ('OK')	image/jpeg	etag:%2240878da-1366d-5695cdb7f1600%22	http://nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery10.jpg	C:/Users/Thomas/Desktop/perso/Arcoch/SPA/nayrathemes.com/demo/html/hantus/assets/img/gallery/gallery10.jpg	(from http://nayrathemes.com/demo/html/hantus/gallery.html)
